cell_id,cell
1634,I08_126
1635,I08_127
1636,I08_124
1637,I08_141
1638,I08_144
1639,I08_133
1640,I08_142
1641,I08_128
1642,I08_136
1643,I08_137
1644,I08_138
1645,I08_139
1646,I08_147
1647,I08_146
1648,I08_149
1649,I08_143
1650,I08_152
1651,I08_140
1652,I08_153
1653,I08_159
1654,I08_156
1655,I08_58
1656,I08_157
1657,I08_158
1658,J08_49
1659,J08_32
1660,J08_0
1661,J08_26
1662,J08_8
1663,J08_21
1664,J08_24
1665,J08_5
1666,J08_50
1667,J08_35
1668,J08_18
1669,J08_51
1670,J08_16
1671,J08_36
1672,J08_28
1673,J08_30
1674,J08_11
1675,J08_25
1676,J08_44
1677,J08_12
1678,J08_10
1679,J08_47
1680,J08_65
1681,J08_3
1682,J08_38
1683,J08_6
1684,J08_33
1685,J08_14
1686,J08_64
1687,J08_23
1688,J08_34
1689,J08_37
1690,J08_67
1691,J08_63
1692,J08_54
1693,J08_2
1694,J08_27
1695,J08_75
1696,J08_48
1697,J08_66
1698,J08_59
1699,J08_20
1700,J08_60
1701,J08_57
1702,J08_74
1703,J08_55
1704,J08_13
1705,J08_45
1706,J08_76
1707,J08_87
1708,J08_68
1709,J08_83
1710,J08_29
1711,J08_70
1712,J08_96
1713,J08_77
1714,J08_62
1715,J08_73
1716,J08_61
1717,J08_95
1718,J08_88
1719,J08_105
1720,J08_80
1721,J08_85
1722,J08_81
1723,J08_117
1724,J08_94
1725,J08_109
1726,J08_86
1727,J08_106
1728,J08_102
1729,J08_82
1730,J08_97
1731,J08_84
1732,J08_43
1733,J08_93
1734,J08_116
1735,J08_104
1736,J08_122
1737,J08_98
1738,J08_100
1739,J08_115
1740,J08_103
1741,J08_121
1742,J08_92
1743,J08_123
1744,J08_107
1745,J08_120
1746,J08_138
1747,J08_142
1748,J08_132
1749,J08_136
1750,J08_125
1751,J08_140
1752,J08_152
1753,J08_146
1754,J08_137
1755,J08_150
1756,J08_133
1757,J08_165
1758,J08_134
1759,J08_135
1760,J08_111
1761,J08_163
1762,J08_154
1763,J08_114
1764,J08_177
1765,J08_147
1766,J08_131
1767,J08_148
1768,J08_145
1769,J08_168
1770,J08_175
1771,J08_155
1772,J08_144
1773,J08_127
1774,J08_153
1775,J08_160
1776,J08_174
1777,J08_194
1778,J08_190
1779,J08_167
1780,J08_159
1781,J08_173
1782,J08_161
1783,J08_156
1784,J08_171
1785,J08_158
1786,J08_176
1787,J08_166
1788,J08_200
1789,J08_179
1790,J08_205
1791,J08_189
1792,J08_170
1793,J08_185
1794,J08_206
1795,J08_184
1796,J08_182
1797,J08_204
1798,J08_188
1799,J08_196
1800,J08_201
1801,J08_218
1802,J08_181
1803,J08_203
1804,J08_198
1805,J08_195
1806,J08_226
1807,J08_191
1808,J08_212
1809,J08_233
1810,J08_217
1811,J08_242
1812,J08_222
1813,J08_241
1814,J08_224
1815,J08_252
1816,J08_213
1817,J08_219
1818,J08_221
1819,J08_267
1820,J08_236
1821,J08_251
1822,J08_235
1823,J08_232
1824,J08_263
1825,J08_265
1826,J08_239
1827,J08_256
1828,J08_243
1829,J08_260
1830,J08_250
1831,J08_248
1832,J08_275
1833,J08_253
1834,J08_264
1835,J08_273
1836,J08_262
1837,J08_261
1838,J08_247
1839,J08_259
1840,J08_249
1841,J08_272
1842,J08_277
1843,J08_258
1844,K07_0
1845,K07_34
1846,K07_24
1847,K07_30
1848,K07_17
1849,K07_15
1850,K07_47
1851,K07_31
1852,K07_37
1853,K07_25
1854,K07_27
1855,K07_6
1856,K07_20
1857,K07_14
1858,K07_3
1859,K07_55
1860,K07_19
1861,K07_40
1862,K07_11
1863,K07_10
1864,K07_33
1865,K07_43
1866,K07_79
1867,K07_66
1868,K07_58
1869,K07_28
1870,K07_36
