cell_id,cell
1133,J03_197
1134,J03_193
1135,J03_206
1136,J03_208
1137,J03_204
1138,J03_218
1139,J03_230
1140,J03_194
1141,J03_226
1142,J03_209
1143,J03_202
1144,J03_223
1145,J03_221
1146,J03_224
1147,J03_231
1148,J03_233
1149,J03_248
1150,J03_235
1151,J03_232
1152,J03_254
1153,J03_227
1154,J03_251
1155,J03_250
1156,J03_225
1157,J03_247
1158,I06_22
1159,I06_26
1160,I06_40
1161,I06_0
1162,I06_34
1163,I06_37
1164,I06_80
1165,E02_3
1166,E02_75
1167,E02_20
1168,E02_35
1169,E02_17
1170,E02_73
1171,E02_44
1172,E02_74
1173,E02_6
1174,E02_19
1175,E02_7
1176,E02_49
1177,E02_0
1178,E02_18
1179,E02_14
1180,E02_26
1181,E02_63
1182,E02_33
1183,E02_39
1184,E02_32
1185,E02_24
1186,E02_27
1187,E02_22
1188,E02_38
1189,E02_77
1190,E02_79
1191,E02_50
1192,E02_48
1193,E02_81
1194,E02_1
1195,E02_76
1196,E02_72
1197,E02_11
1198,E02_12
1199,E02_62
1200,E02_29
1201,E02_15
1202,E02_25
1203,E02_31
1204,E02_28
1205,E02_88
1206,E02_80
1207,E02_89
1208,E02_85
1209,E02_92
1210,E02_43
1211,E02_98
1212,E02_91
1213,E02_93
1214,E02_96
1215,E02_45
1216,E02_102
1217,E02_99
1218,E02_103
1219,E02_105
1220,E02_106
1221,E02_97
1222,E02_71
1223,E02_109
1224,E02_111
1225,E02_116
1226,E02_114
1227,E02_121
1228,E02_122
1229,E02_110
1230,E02_129
1231,E02_123
1232,E02_134
1233,E02_124
1234,E02_126
1235,E02_127
1236,E02_104
1237,E02_125
1238,E02_128
1239,E02_130
1240,E02_132
1241,E02_151
1242,E02_145
1243,E02_143
1244,E02_144
1245,E02_138
1246,E02_156
1247,E02_131
1248,E02_141
1249,E02_162
1250,E02_140
1251,E02_149
1252,E02_165
1253,E02_161
1254,E02_176
1255,E02_157
1256,E02_164
1257,E02_163
1258,E02_171
1259,E02_178
1260,E02_180
1261,E02_155
1262,E02_152
1263,E02_139
1264,F05_0
1265,F05_39
1266,F05_18
1267,F05_32
1268,F05_14
1269,F05_12
1270,F05_16
1271,F05_21
1272,F05_22
1273,F05_38
1274,F05_40
1275,F05_26
1276,F05_59
1277,F05_15
1278,F05_8
1279,F05_2
1280,F05_1
1281,F05_11
1282,F05_20
1283,F05_17
1284,F05_4
1285,F05_9
1286,F05_37
1287,F05_13
1288,F05_3
1289,F05_53
1290,F05_48
1291,F05_19
1292,F05_28
1293,F05_54
1294,F05_35
1295,F05_30
1296,F05_41
1297,F05_46
1298,F05_44
1299,F05_60
1300,F05_45
1301,F05_51
1302,F05_52
1303,F05_62
1304,F05_78
1305,F05_63
1306,F05_68
1307,F05_66
1308,F05_65
1309,F05_70
1310,F05_74
1311,F05_90
1312,F05_75
1313,F05_77
1314,F05_93
1315,F05_89
1316,F05_83
1317,F05_88
1318,F05_87
1319,F05_86
1320,F05_85
1321,F05_95
1322,F05_101
1323,F05_94
1324,F05_102
1325,F05_100
1326,F05_110
1327,F05_113
1328,F05_126
1329,F05_107
1330,F05_122
1331,F05_104
1332,F05_111
1333,F05_108
1334,F05_119
1335,F05_115
1336,F05_130
1337,F05_116
1338,F05_121
1339,F05_124
1340,F05_120
1341,F05_125
1342,F05_131
1343,F05_127
1344,F05_136
1345,F05_147
1346,F05_138
1347,F05_146
1348,E01_29
1349,E01_10
1350,E01_0
1351,E01_12
1352,E01_2
1353,E01_36
1354,E01_8
1355,E01_49
1356,E01_19
1357,E01_17
1358,E01_40
1359,E01_11
1360,E01_45
1361,E01_15
1362,E01_6
1363,E01_13
1364,E01_32
1365,E01_9
1366,E01_3
1367,E01_18
1368,E01_5
1369,E01_22
1370,E01_38
1371,E01_50
1372,E01_35
1373,E01_48
1374,E01_39
1375,E01_46
1376,E01_56
1377,E01_72
1378,E01_69
1379,E01_63
1380,E01_64
1381,E01_65
1382,E01_62
1383,E01_73
1384,E01_66
1385,E01_77
1386,E01_80
1387,E01_51
1388,E01_75
1389,E01_78
1390,E01_82
1391,E01_87
1392,E01_83
1393,E01_86
1394,E01_88
1395,E01_91
1396,E01_101
1397,E01_96
1398,E01_94
1399,E01_97
1400,E01_104
1401,E01_105
1402,E01_92
1403,E01_107
1404,F04_0
1405,F04_1
1406,F04_45
1407,D02_0
1408,D02_32
1409,D02_29
1410,D02_31
1411,D02_30
1412,D02_27
1413,D02_28
1414,D02_25
1415,D02_44
1416,D02_24
1417,D02_46
1418,D02_89
1419,D02_105
1420,D02_109
1421,D02_108
1422,D02_117
1423,D02_90
1424,D02_34
1425,D02_119
1426,D02_126
1427,D02_99
1428,D02_136
1429,E04_44
1430,E04_0
1431,E04_18
1432,E04_11
1433,E04_25
1434,E04_65
1435,E04_32
1436,E04_47
1437,E04_49
1438,E04_74
1439,E04_40
1440,E04_15
1441,E04_35
1442,E04_31
1443,E04_59
1444,E04_57
1445,E04_19
1446,E04_55
1447,E04_29
1448,E04_6
1449,E04_10
1450,E04_43
1451,E04_52
1452,E04_26
1453,E04_60
1454,E04_42
1455,E04_48
1456,E04_38
1457,E04_22
1458,E04_45
1459,E04_37
1460,E04_17
1461,E04_13
1462,E04_50
1463,E04_46
1464,E04_34
1465,E04_16
1466,E04_24
1467,E04_27
1468,E04_39
1469,E04_41
1470,E04_36
1471,E04_68
1472,E04_58
1473,E04_30
1474,E04_77
1475,E04_79
1476,E04_84
1477,E04_80
1478,E04_20
1479,E04_76
1480,E04_81
1481,E04_75
1482,E04_72
1483,E04_88
1484,E04_86
1485,E04_93
1486,E04_82
1487,E04_98
1488,E04_91
1489,E04_96
1490,E04_95
1491,E04_90
1492,E04_100
1493,E04_99
1494,E04_92
1495,E04_103
1496,E04_107
1497,E04_102
1498,E04_117
1499,E04_106
1500,E04_111
1501,E04_112
1502,E04_113
1503,E04_110
1504,E04_115
1505,E04_118
1506,E04_119
1507,E04_104
1508,E04_114
1509,E04_125
1510,E04_120
1511,E04_109
1512,E04_131
1513,E04_105
1514,E04_127
1515,E04_123
1516,E04_126
1517,E04_97
1518,E04_129
1519,E04_132
1520,E04_133
1521,E04_124
1522,E04_139
1523,E04_137
1524,E04_136
1525,E03_0
1526,E03_21
1527,E03_9
1528,E03_18
1529,E03_37
1530,E03_23
1531,E03_54
1532,E03_50
1533,E03_76
1534,E03_40
1535,E03_16
1536,E03_46
1537,E03_73
1538,E03_11
1539,E03_87
1540,E03_38
1541,E03_19
1542,E03_15
1543,E03_43
1544,E03_14
1545,E03_65
1546,E03_33
1547,E03_28
1548,E03_69
1549,E03_78
1550,E03_80
1551,E03_52
1552,E03_17
1553,E03_58
1554,E03_61
1555,E03_44
1556,E03_55
1557,E03_72
1558,E03_22
1559,E03_13
1560,E03_25
1561,E03_57
1562,E03_88
1563,E03_35
1564,E03_8
1565,E03_30
1566,E03_41
1567,E03_7
1568,E03_2
1569,E03_32
1570,E03_3
1571,E03_82
1572,E03_77
1573,E03_6
1574,E03_60
1575,E03_92
1576,E03_86
1577,E03_79
1578,E03_24
1579,E03_74
1580,E03_75
1581,E03_5
1582,E03_81
1583,E03_94
1584,E03_39
1585,E03_95
1586,E03_93
1587,E03_90
1588,E03_104
1589,E03_97
1590,E03_101
1591,E03_109
1592,E03_108
1593,E03_91
1594,E03_111
1595,E03_107
1596,E03_115
1597,E03_114
1598,E03_68
1599,E03_123
1600,E03_102
1601,E03_118
1602,E03_120
1603,E03_132
1604,E03_127
1605,E03_129
1606,E03_134
1607,E03_130
1608,E03_146
1609,E03_137
1610,E03_139
1611,E03_138
1612,E03_147
1613,E03_148
1614,E03_145
1615,E03_159
1616,E03_142
1617,E03_143
1618,E03_158
1619,E03_149
1620,E03_157
1621,E03_152
1622,E03_151
1623,E03_150
1624,E03_140
1625,E03_155
1626,E03_161
1627,E03_160
1628,E03_156
1629,E03_154
1630,E03_166
1631,E03_167
1632,E05_0
1633,E05_18
1634,E05_36
1635,E05_63
1636,E05_31
1637,E05_32
1638,E05_45
1639,E05_46
1640,E05_91
1641,E05_23
1642,E05_60
1643,E05_77
1644,E05_30
1645,E05_20
1646,E05_35
1647,E05_44
1648,E05_88
1649,E05_29
1650,E05_40
1651,E05_65
1652,E05_151
1653,E05_121
1654,E05_134
1655,E05_49
1656,E05_138
1657,E05_150
1658,E05_149
1659,E05_137
1660,E05_169
1661,E05_168
1662,E05_195
1663,E05_191
1664,E05_203
1665,E05_181
1666,E05_201
1667,E05_152
1668,E05_193
1669,E05_125
1670,E05_211
1671,E05_218
1672,E05_220
1673,E05_212
1674,E05_219
1675,E05_224
1676,E05_229
1677,E05_238
1678,E05_240
1679,E05_254
1680,E05_252
1681,E05_258
1682,E05_269
1683,E05_268
1684,E02_55
1685,E02_60
1686,E02_57
1687,E02_59
1688,E02_95
1689,E02_120
1690,E02_148
1691,E02_147
1692,E02_182
1693,E02_158
1694,E02_107
1695,I02_100
1696,I02_5
1697,I02_4
1698,I02_144
1699,I02_157
1700,I02_143
1701,F05_27
1702,F05_34
1703,F05_36
1704,F05_24
1705,F05_67
1706,F05_50
1707,F05_57
1708,F05_81
1709,F05_80
1710,F05_91
1711,F05_103
1712,F05_112
1713,F05_97
1714,F05_123
1715,F05_150
1716,F05_139
1717,F05_135
1718,F05_137
1719,F05_141
1720,F05_143
1721,F05_148
1722,F05_144
1723,F05_153
1724,F05_155
1725,I04_1
1726,I04_4
1727,I04_2
1728,I04_6
1729,I04_100
1730,I04_7
1731,I04_5
1732,I04_99
1733,I04_133
1734,I04_132
1735,I04_126
1736,I04_157
1737,I04_127
1738,I04_147
1739,I04_158
1740,I04_176
1741,I03_170
1742,I03_202
1743,I03_158
1744,I03_203
1745,I03_243
1746,I03_251
1747,I03_248
1748,I03_266
1749,I03_283
1750,E01_37
1751,E01_21
1752,E01_20
1753,E01_31
1754,E01_33
1755,E01_43
1756,E01_53
1757,E01_70
1758,E01_84
1759,E01_89
1760,E01_99
1761,E01_90
1762,F04_21
1763,F04_36
1764,F04_19
1765,F04_11
1766,F04_6
1767,F04_24
1768,F04_10
1769,F04_23
1770,F04_40
1771,F04_16
1772,F04_26
1773,F04_37
1774,F04_15
1775,F04_17
1776,F04_46
1777,F04_57
1778,F04_50
1779,F04_51
1780,F04_67
1781,F04_62
1782,F04_53
1783,F04_56
1784,F04_49
1785,F04_58
1786,F04_61
1787,F04_60
1788,F04_65
1789,F04_64
1790,F04_63
1791,F04_71
1792,F04_69
1793,F04_78
1794,F04_72
1795,F04_75
1796,F04_80
1797,F04_79
1798,F04_82
1799,F03_0
1800,F03_18
1801,F03_6
1802,F03_10
1803,F03_2
1804,F03_20
1805,F03_14
1806,F03_3
1807,F03_7
1808,F03_4
1809,F03_12
1810,F03_8
1811,F03_16
1812,F03_1
1813,F03_28
1814,F03_23
1815,F03_22
1816,F03_37
1817,F03_21
1818,F03_24
1819,F03_27
1820,F03_29
1821,F03_34
1822,F03_31
1823,F03_35
1824,F03_32
1825,F03_30
1826,F03_38
1827,F03_42
1828,F03_39
1829,F03_51
1830,F03_41
1831,F03_47
1832,F03_46
1833,F03_36
1834,F03_40
1835,F03_50
1836,F03_49
1837,F03_53
1838,F03_56
1839,F03_55
1840,F03_57
1841,F03_59
1842,F03_64
1843,F03_63
1844,F03_58
1845,F03_65
1846,H02_0
1847,H02_1
1848,H02_6
1849,H02_2
1850,H02_4
1851,H02_9
1852,H02_12
1853,H02_7
1854,H02_10
1855,H02_13
1856,H02_3
1857,H02_5
1858,H02_17
1859,H02_27
1860,H02_26
1861,H02_18
1862,H02_20
1863,H02_19
1864,H02_21
1865,H02_25
1866,H02_24
1867,H02_22
1868,H02_37
1869,H02_35
1870,H02_23
