point_id,cell_id,cell_type
211456,1403,unassigned
211457,1403,unassigned
211458,1403,unassigned
211459,1403,unassigned
211460,1403,unassigned
211461,1403,unassigned
211462,1403,unassigned
211463,1403,unassigned
211464,1403,unassigned
211465,1403,unassigned
211466,1403,unassigned
211467,1403,unassigned
211468,2832,unassigned
211469,1403,unassigned
211470,1403,unassigned
211471,1403,unassigned
211472,1403,unassigned
211473,2833,OPC-Oligo
211474,1403,unassigned
211475,1403,unassigned
211476,1403,unassigned
211477,1403,unassigned
211478,1403,unassigned
211479,1403,unassigned
211480,1403,unassigned
211481,2834,Excitatory_Neuron
211482,1403,unassigned
211483,1403,unassigned
211484,1403,unassigned
211485,1403,unassigned
211486,1403,unassigned
211487,1403,unassigned
211488,1403,unassigned
211489,1403,unassigned
211490,1403,unassigned
211491,1403,unassigned
211492,1403,unassigned
211493,2833,OPC-Oligo
211494,1403,unassigned
211495,1403,unassigned
211496,1403,unassigned
211497,1403,unassigned
211498,1403,unassigned
211499,1403,unassigned
211500,1403,unassigned
211501,1403,unassigned
211502,1403,unassigned
211503,1403,unassigned
211504,1403,unassigned
211505,1403,unassigned
211506,2832,unassigned
211507,1403,unassigned
211508,1403,unassigned
211509,1403,unassigned
211510,1403,unassigned
211511,2833,OPC-Oligo
211512,2840,unassigned
211513,1403,unassigned
211514,1403,unassigned
211515,1403,unassigned
211516,1403,unassigned
211517,1403,unassigned
211518,2833,OPC-Oligo
211519,1403,unassigned
211520,1403,unassigned
211521,1403,unassigned
211522,1403,unassigned
211523,1403,unassigned
211524,1403,unassigned
211525,1403,unassigned
211526,1403,unassigned
211527,1403,unassigned
211528,1403,unassigned
211529,1403,unassigned
211530,1403,unassigned
211531,1403,unassigned
211532,1403,unassigned
211533,1403,unassigned
211534,1403,unassigned
211535,1403,unassigned
211536,1403,unassigned
211537,1403,unassigned
211538,1403,unassigned
211539,1403,unassigned
211540,1403,unassigned
211541,2856,Excitatory_Neuron
211542,1403,unassigned
211543,1403,unassigned
211544,1403,unassigned
211545,1403,unassigned
211546,1403,unassigned
211547,1403,unassigned
211548,1403,unassigned
211549,1403,unassigned
211550,1403,unassigned
211551,1403,unassigned
211552,1403,unassigned
211553,1403,unassigned
211554,1403,unassigned
211555,1403,unassigned
211556,1403,unassigned
211557,1403,unassigned
211558,1403,unassigned
211559,1403,unassigned
211560,1403,unassigned
211561,1403,unassigned
211562,1403,unassigned
211563,1403,unassigned
211564,1403,unassigned
211565,1403,unassigned
211566,1403,unassigned
211567,1403,unassigned
211568,1403,unassigned
211569,1403,unassigned
211570,1403,unassigned
211571,1403,unassigned
211572,1403,unassigned
211573,1403,unassigned
211574,1403,unassigned
211575,1403,unassigned
211576,1403,unassigned
211577,1403,unassigned
211578,1403,unassigned
211579,1403,unassigned
